462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756,757,758,759,760,761,762,763,764,765,766,767,768,769,770,771,772,773,774,775,776,777,778,779,780,781,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,832,833,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921
80,-2.28341e+08,-4.05826e+08,-5.39922e+08,-6.37229e+08,-7.03565e+08,-7.44042e+08,-7.63139e+08,-7.64765e+08,-7.52318e+08,-7.28741e+08,-6.96568e+08,-6.57971e+08,-6.148e+08,-5.68618e+08,-5.20738e+08,-4.72248e+08,-4.24043e+08,-3.76846e+08,-3.31235e+08,-2.87654e+08,-2.46439e+08,-2.07831e+08,-1.71988e+08,-1.39001e+08,-1.08902e+08,-8.16772e+07,-5.72718e+07,-3.56005e+07,-1.6553e+07,81,1.42022e+07,2.62065e+07,3.61721e+07,4.42614e+07,5.06368e+07,5.54588e+07,5.88844e+07,6.10655e+07,6.21475e+07,6.22688e+07,6.15601e+07,6.01435e+07,5.81328e+07,5.56332e+07,5.27409e+07,4.95438e+07,4.61212e+07,4.25445e+07,3.8877e+07,3.51746e+07,3.14862e+07,2.7854e+07,2.43138e+07,2.08959e+07,1.76249e+07,1.45208e+07,1.15989e+07,8.87059e+06,6.34352e+06,4.02213e+06,1.90798e+06,82,-1.7047e+06,-3.21139e+06,-4.52659e+06,-5.65819e+06,-6.61517e+06,-7.4073e+06,-8.04498e+06,-8.53906e+06,-8.90061e+06,-9.14086e+06,-9.27097e+06,-9.30201e+06,-9.24477e+06,-9.10975e+06,-8.90705e+06,-8.64629e+06,-8.33663e+06,-7.98667e+06,-7.60445e+06,-7.19743e+06,-6.77249e+06,-6.3359e+06,-5.89335e+06,-5.44994e+06,-5.01022e+06,-4.57818e+06,-4.15728e+06,-3.75048e+06,-3.36025e+06,-2.98863e+06,-2.63723e+06,-2.30727e+06,-1.9996e+06,-1.71477e+06,-1.453e+06,-1.21426e+06,-998268,-804555,-632452,-481139,-349667,-236979,-141935,-63330.9,81,49575.4,86437.6,111949,127373,133946,132865,125280,112288,94922.4,74154.3,50884.5,25942,83,-26011,-51732.4,-76547,-99992.8,-121678,-141277,-158531,-173241,-185265,-194517,-200959,-204599,-205486,-203707,-199380,-192652,-183695,-172701,-159877,-145443,-129629,-112668,-94799.2,-76257.1,-57275,-38080.2,-18891.8,81,18640.6,36602.5,53796.8,70068.7,85279.8,99308.3,112050,123416,133338,141763,148654,153991,157771,160004,160716,159944,157740,154166,149293,143205,135989,127743,118568,108572,97863.8,86556.1,74762.7,62597.6,50174,37603.5,24995.1,12454.7,84,-12020.1,-23766,-35067.8,-45846.2,-56028.5,-65549,-74349.5,-82379.1,-89594.6,-95960.3,-101449,-106039,-109718,-112481,-114330,-115271,-115321,-114499,-112833,-110355,-107101,-103113,-98435.8,-93118.9,-87214,-80775.6,-73860.2,-66526.1,-58832.6,-50839.5,-42607.1,-34195.2,-25663.1,-17068.9,-8469.59,80,8526.91,16820.6,24913.3,32759.9,40318.8,47551.3,54422.3,60900.3,66957.4,72569.4,77716.1,82380.6,86550.1,90215.4,93370.8,96014.3,98147.3,99774.3,100903,101545,101712,101422,100693,99544.4,98000.4,96084.8,93823.4,91243.4,88373,85241.2,81877.4,78311.7,74574,70694.3,66702.4,62627.4,58498.1,54342.1,50186.2,46056.2,41976.4,37970,34058.5,30261.9,26598.5,23085.1,19736.6,16566,13584.7,10802.2,8226.11,5862.47,3715.38,1787.29,79,-1410.3,-2682.94,-3742.68,-4594.64,-5245.2,-5701.9,-5973.34,-6069.06,-5999.44,-5775.59,-5409.22,-4912.54,-4298.17,-3578.97,-2767.99,-1878.31,-923.013,85,1133.04,2208.75,3300.15,4395.78,5484.67,6556.51,7601.62,8611.03,9576.52,10490.7,11346.8,12139.1,12862.7,13513.2,14087.6,14583.1,14998.2,15331.9,15584.1,15755.2,15846.6,15860.1,15798.1,15663.7,15460.4,15192.1,14863.2,14478.3,14042.3,13560.4,13037.9,12480.2,11892.8,11281.2,10650.7,10006.8,9354.51,8698.95,8044.87,7396.8,6759,6135.41,5529.63,4944.94,4384.24,3850.05,3344.52,2869.44,2426.19,2015.8,1638.94,1295.91,986.693,710.96,468.076,257.14,77,-73.7138,-196.567,-293.291,-365.753,-415.932,-445.884,-457.72,-453.573,-435.577,-405.839,-366.416,-319.297,-266.378,-209.447,-150.172,-90.0818,-30.5626,27.1552,82,133.063,179.596,221.016,256.894,286.954,311.064,329.224,341.561,348.309,349.805,346.465,338.777,327.284,312.566,295.231,275.896,255.176,233.668,211.945,190.541,169.941,150.578,132.824,116.985,103.3,91.9375,83,76.5217,72.4744,70.7716,71.2745,73.7994,78.1247,84,91.1545,99.306,108.169,117.466,126.929,136.316,145.407,154.018,162,169.241,175.67,181.255,186,189.945,193.16,195.736,197.787,199.435,200.806,202.024,203.201,204.435,205.798,207.339,209.077,211.003,213.078,215.24,217.408,219.486,221.38,223,224.276,225.167,225.673,225.841,225.774,225.631,225.621,226,227.049,229.054,232.271,236.892,243,250.522,259.19,268.5,277.704,285.818,291.684,294.098,292.037,285.003,273.545,260,249.51,251.4,281
